Empresa;Filial;Produto;Produto Fornecedor;Descricao;Classe;Saldo;Preco Venda;Custo Reposicao;ICMS ST;Icms Normal;IPI;Icms Ult. Entrada;PIS Ult. Entrada;Cofins Ult. Entrada;CBENEF;CST Saida;CST Entrada;NCM;Classificacao Fiscal;CEST;% IPI;Uf Ultima Entrada;% Reducao E;% Reducao S;%Credito Out. E;%Credito Out. S;%FCP E;%FCP S;%MVA E;%MVA S;%ICMS E;%ICMS S;% PIS E;% PIS S;% COFINS E;% COFINS S;ST COFINS E;ST COFINS S;ST PIS E;ST PIS S;%RED. ST E;%RED. ST S;%Red. Difer. E;%Red. Difer. S;Aliq.ICMS Gar E;Aliq.ICMS Gar S;Comp ST Ent Orig;Comp ST Sai Orig;Comp ST Dev Orig;Comp ST Ent Dest;Comp ST Sai Dest;Comp ST Dev Dest;Codigo Getin;WMS;Altura;Largura;Comprimento;Empilhamento;Validade;Descricao WMS;Grupo;Sub-Grupo;Fornecedor;Peso Liquido;Peso Bruto;Unid.Med;QtdCX;Fator Conversao;Operacao;Multiplo;Especial;Pedido Minimo;Pauta;Valor;Margem Bruta;Conting;Agregados;Custo NF;Desconto;Verba;Data Ult. Compra;Qtde Ult. Compra;Acumula Caixa;Gera ADM;Aceita Troca;Aceita Subfat;Situacao;Tipo;Vai Palm;Ctrl Lote;Perc. Comis.;Qtd.Max.Revenda;Agrup.;ST IPI;EAN Trib;Divisor WMS;Data Cad.;Outras Despesas;EAN Comercial;Embalagem Comercial;EAN Tributavel;Embalagem Tributavel;EAN CX WMS;Emb Com. CX;EAN Display WMS;Emb Com. Display;EAN Frac Wms;EAN Fornecedor;Fator Fornecedor;EAN Ecom;Fator Ecom;CX Ecom;Emb. Exp. Comercial;Emb. Exp. Trib.;
03;01;14200189;7130015424          ;ERVA DOCE.......................01X 40GR;0;        802,00;       6,0900;       4,0667;          0,0000;          0,2800;          0,0000;          0,2800;          0,0600;          0,2800;        ;10;00;  9096110;'09096110  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   22,82;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095154241 ;S;   0,1600;   0,1000;   0,0300;  168;  540;ERVA DOCE.......................24X 40GR                    ;1420;14200009;013143802000879;    0,040;    0,046;0001;    1;   24,000;M;   6;1;    1;0000;       0,0000;      31,40;       0,00;       4,50;       4,0667;       0,00;        0,0000;18/06/2024;    960,00;1;1;1;0;A; ;S;N;  0,00;    0;   59;00;7891095154241 ;   24;17/06/2024;          0,0000;7891095154241 ;0001-UN;7891095154241 ;0001-UN;57891095154246;0019-CX0024;              ;0000-****;7891095154241 ;7891095154241 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200193;139                 ;FARINHA P EMPANAR...............01X300GR;0;         20,00;      14,1000;       9,4417;          0,0000;          0,6600;          0,0000;          0,6600;          0,1400;          0,6600;        ;00;00; 19019090;'19019090  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095001392 ;S;   0,1800;   0,1400;   0,0400;   60;  365;FARINHA P EMPANAR...............12X300GR                    ;1420;14200011;013143802000879;    0,300;    0,330;0001;    1;   12,000;M;   2;1;    1;0000;       0,0000;      31,30;       0,00;       2,50;       9,4417;       0,00;        0,0000;28/10/2024;     60,00;1;1;1;0;A; ;S;N;  0,00;    0;   60;00;7891095001392 ;   12;14/08/2024;          0,0000;7891095001392 ;0001-UN;7891095001392 ;0001-UN;57891095001397;0011-CX0012;              ;0000-****;7891095001392 ;7891095001392 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200194;7130003238          ;FAROFA MANDIOCA TEMP TRADICONAL.01X400GR;0;      3.583,00;       7,5200;       5,1318;          0,0000;          0,3592;          0,0000;          0,3592;          0,0787;          0,3627;        ;00;00; 19019090;'19019090  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095911486 ;S;   0,2100;   0,1900;   0,0400;   48;  240;FAROFA MANDIOCA TEMP TRADICONAL.01X400GR                    ;1420;14200013;013143802000879;    0,400;    0,405;0001;    1;   24,000;M;   4;1;    1;0000;       0,0000;      30,00;       0,00;       4,50;       5,1325;       0,00;        0,0000;20/02/2025;  4.608,00;1;1;1;0;A; ;S;N;  0,00;    0;   61;00;7891095911486 ;   24;17/06/2024;          0,0000;7891095911486 ;0001-UN;7891095911486 ;0001-UN;17891095911483;0019-CX0024;              ;0000-****;7891095911486 ;7891095911486 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200195;7130003231          ;FAROFA MILHO....................01X400GR;0;        146,00;       8,4900;       5,7906;          0,0000;          0,4080;          0,0000;          0,4080;          0,0894;          0,4120;        ;00;00; 19019090;'19019090  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095911448 ;S;   0,2100;   0,1900;   0,0400;   90;  180;FAROFA MILHO....................12X400GR                    ;1420;14200013;013143802000879;    0,400;    0,405;0001;    1;   12,000;M;   2;1;    1;0000;       0,0000;      30,00;       0,00;       4,50;       5,8292;       0,00;        0,0000;20/02/2025;    180,00;1;1;1;0;A; ;S;N;  0,00;    0;   61;00;7891095911448 ;   12;17/06/2024;          0,0000;7891095911448 ;0001-UN;7891095911448 ;0001-UN;17891095911445;0011-CX0012;              ;0000-****;7891095911448 ;7891095911448 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200196;7130000589          ;FAROFA MANDIOCA TEMP TRADICONAL.01x250GR;0;          8,00;       4,2500;       2,8992;          0,0000;          0,2000;          0,0000;          0,2000;          0,0400;          0,2000;        ;00;00; 19019090;'19019090  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095005895 ;S;   0,1900;   0,1700;   0,0300;  108;  240;FAROFA MANDIOCA TEMP TRADICONAL.01x250GR                    ;1420;14200013;013143802000879;    0,250;    0,258;0001;    1;   12,000;M;   2;1;    1;0000;       0,0000;      30,00;       0,00;       4,50;       2,8992;       0,00;        0,0000;18/06/2024;  1.296,00;1;1;1;0;A; ;S;N;  0,00;    0;   61;00;7891095005895 ;   12;17/06/2024;          0,0000;7891095005895 ;0001-UN;7891095005895 ;0001-UN;57891095005890;0011-CX0012;              ;0000-****;7891095005895 ;7891095005895 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200197;7130003137          ;FAROFA TRADICIONAL PREMIUM......01X380GR;0;          0,00;      12,3400;       8,4220;          0,0000;          0,5800;          0,0000;          0,5800;          0,1200;          0,5900;        ;00;00; 19019090;'19019090  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095031375 ;S;   0,1800;   0,1400;   0,0500;   40;  180;FAROFA TRADICIONAL PREMIUM......15X380GR                    ;1420;14200013;013143802000879;    0,380;    0,401;0001;    1;   15,000;M;   5;1;    1;0000;       0,0000;      30,00;       0,00;       4,50;       8,4220;       0,00;        0,0000;18/06/2024;    150,00;1;1;1;0;A; ;S;N;  0,00;    0;   61;00;7891095031375 ;   15;17/06/2024;          0,0000;7891095031375 ;0001-UN;7891095031375 ;0001-UN;57891095031370;0013-CX0015;              ;0000-****;7891095031375 ;7891095031375 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200198;7130003227          ;FAROFA TRADICIONAL..............01X800GR;0;        353,00;      12,4700;       8,7536;          0,0000;          0,6127;          0,0000;          0,6127;          0,1343;          0,6186;        ;00;00; 19019090;'19019090  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095911394 ;S;   0,3100;   0,1900;   0,0600;   42;  210;FAROFA TRADICIONAL..............14X800GR                    ;1420;14200013;013143802000879;    0,800;    0,810;0001;    1;   14,000;M;   2;1;    1;0000;       0,0000;      28,00;       0,00;       4,50;       8,7536;       0,00;        0,0000;29/01/2025;    588,00;1;1;1;0;A; ;S;N;  0,00;    0;   61;00;7891095911394 ;   14;17/06/2024;          0,0000;7891095911394 ;0001-UN;7891095911394 ;0001-UN;17891095911391;0012-CX0014;              ;0000-****;7891095911394 ;7891095911394 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200199;7130015609          ;FOLHA DE LOURO EM PO KITANO.....01X 12GR;0;         94,00;       3,5100;       2,3504;          0,0000;          0,1644;          0,0000;          0,1644;          0,0360;          0,1660;        ;00;00;  9109900;'09109900  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095156092 ;S;   0,1300;   0,1000;   0,0100;  320;  360;FOLHA DE LOURO EM PO KITANO.....24X 12GR                    ;1421;14210007;013143802000879;    0,012;    0,017;0001;    1;   24,000;M;   6;1;    1;0000;       0,0000;      31,20;       0,00;       4,50;       2,3504;       0,00;        0,0000;29/01/2025;     96,00;1;1;1;0;A; ;S;N;  0,00;    0;   70;00;7891095156092 ;   24;17/06/2024;          0,0000;7891095156092 ;0001-UN;7891095156092 ;0001-UN;57891095156097;0019-CX0024;              ;0000-****;7891095156092 ;7891095156092 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200200;7130015430          ;FOLHA DE LOURO KITANO...........01x 04GR;0;      1.532,00;       1,7600;       1,1667;          0,0000;          0,0800;          0,0000;          0,0800;          0,0100;          0,0800;        ;00;00;  9109900;'09109900  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095154302 ;S;   0,1300;   0,0600;   0,0100;  864;  540;FOLHA DE LOURO KITANO...........24x 04GR                    ;1421;14210007;013143802000879;    0,004;    0,006;0001;    1;   24,000;M;   6;1;    1;0000;       0,0000;      31,90;       0,00;       4,50;       1,1667;       0,00;        0,0000;18/06/2024;  2.592,00;1;1;1;0;A; ;S;N;  0,00;    0;   70;00;7891095154302 ;   24;17/06/2024;          0,0000;7891095154302 ;0001-UN;7891095154302 ;0001-UN;57891095154307;0019-CX0024;              ;0000-****;7891095154302 ;7891095154302 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200201;7130001577          ;GENGIBRE MOIDO..................01X 15GR;0;         46,00;       2,4900;       1,6675;          0,0000;          0,1167;          0,0000;          0,1167;          0,0255;          0,1178;        ;00;00;  9101200;'09101200  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095015771 ;S;   0,1300;   0,1000;   0,0100;  384;  360;GENGIBRE MOIDO..................24X 15GR                    ;1421;14210007;013143802000879;    0,015;    0,018;0001;    1;   24,000;M;   6;1;    1;0000;       0,0000;      31,20;       0,00;       4,50;       1,6675;       0,00;        0,0000;29/01/2025;     96,00;1;1;1;0;A; ;S;N;  0,00;    0;   70;00;7891095015771 ;   24;17/06/2024;          0,0000;7891095015771 ;0001-UN;7891095015771 ;0001-UN;57891095015776;0019-CX0024;              ;0000-****;7891095015771 ;7891095015771 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200202;                    ;GOMA DE TAPIOCA.................01X500GR;0;         17,00;       6,7700;       4,5385;          0,0000;          0,3177;          0,0000;          0,3177;          0,0696;          0,3207;        ;00;00; 19030000;'19030000  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095029334 ;S;   0,1900;   0,1400;   0,0500;   60;  365;GOMA DE TAPIOCA.................20X500GR                    ;1420;14200099;013143802000879;    0,500;    0,550;0001;    1;   20,000;M;   2;1;    1;0000;       0,0000;      31,20;       0,00;       2,50;       4,5385;       0,00;        0,0000;29/01/2025;  1.000,00;1;1;1;0;A; ;S;N;  0,00;    0;   67;00;7891095029334 ;   20;14/08/2024;          0,0000;7891095029334 ;0001-UN;7891095029334 ;0001-UN;57891095029339;0016-CX0020;              ;0000-****;7891095029334 ;7891095029334 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200205;7130015610          ;MANJERICAO DESIDRATADO..........01X 07GR;0;        114,00;       1,4500;       0,9696;          0,0000;          0,0678;          0,0000;          0,0678;          0,0148;          0,0684;        ;00;00; 12119090;'12119090A ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095156108 ;S;   0,1300;   0,1000;   0,0100;  384;  540;MANJERICAO DESIDRATADO..........24X 07GR                    ;1421;14210007;013143802000879;    0,007;    0,009;0001;    1;   24,000;M;   6;1;    1;0000;       0,0000;      31,20;       0,00;       4,50;       0,9696;       0,00;        0,0000;20/02/2025;    144,00;1;1;1;0;A; ;S;N;  0,00;    0;    0;00;7891095156108 ;   24;17/06/2024;          0,0000;7891095156108 ;0001-UN;7891095156108 ;0001-UN;57891095156103;0019-CX0024;              ;0000-****;7891095156108 ;7891095156108 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200206;7130015012          ;MOLHO INGLES KITANO.............01X150ML;0;         12,00;       4,7000;       3,1506;          0,0000;          0,2204;          0,0000;          0,2204;          0,0483;          0,2225;        ;10;00; 21039091;'21039091  ;1703500;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   26,21;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095150120 ;S;   0,1700;   0,0500;   0,0500;  228;  360;MOLHO INGLES KITANO.............12X150ML                    ;1421;14210011;013143802000879;    0,180;    0,182;0001;    1;   12,000;M;   3;1;    1;0000;       0,0000;      31,20;       0,00;       4,50;       3,1508;       0,00;        0,0000;20/02/2025;     24,00;1;1;1;0;A; ;S;N;  0,00;    0;   72;00;7891095150120 ;   12;17/06/2024;          0,0000;7891095150120 ;0001-UN;7891095150120 ;0001-UN;57891095150125;0011-CX0012;              ;0000-****;7891095150120 ;7891095150120 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200207;7130000995          ;MOUSSE DE CHOCOLATE.............01X 70GR;0;          8,00;      10,6800;       7,1425;          0,0000;          0,5000;          0,0000;          0,5000;          0,1000;          0,5000;        ;10;00; 18069000;'18069000  ;1700400;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   26,61;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095009954 ;S;   0,1600;   0,1200;   0,0100;  204;  360;MOUSSE DE CHOCOLATE.............12X 70GR                    ;1420;14200099;013143802000879;    0,070;    0,077;0001;    1;   12,000;M;  12;1;    1;0000;       0,0000;      31,40;       0,00;       4,50;       7,1425;       0,00;        0,0000;18/06/2024;     36,00;1;1;1;0;A; ;S;N;  0,00;    0;   67;00;7891095009954 ;   12;14/06/2024;          0,0000;7891095009954 ;0001-UN;7891095009954 ;0001-UN;57891095009959;0011-CX0012;              ;0000-****;7891095009954 ;7891095009954 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200209;7130000996          ;MOUSSE DE MORANGO...............01X 70GR;0;         26,00;      10,6800;       7,1425;          0,0000;          0,5000;          0,0000;          0,5000;          0,1000;          0,5000;        ;00;00; 21069029;'21069029  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095009961 ;S;   0,1600;   0,1200;   0,0100;  204;  360;MOUSSE DE MORANGO...............12X 70GR                    ;1420;14200099;013143802000879;    0,070;    0,075;0001;    1;   12,000;M;  12;1;    1;0000;       0,0000;      31,40;       0,00;       4,50;       7,1425;       0,00;        0,0000;18/06/2024;     36,00;1;1;1;0;A; ;S;N;  0,00;    0;   67;00;7891095009961 ;   12;14/06/2024;          0,0000;7891095009961 ;0001-UN;7891095009961 ;0001-UN;57891095009966;0011-CX0012;              ;0000-****;7891095009961 ;7891095009961 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200210;7130015431          ;NOZ MOSCADA.....................01X 08GR;0;          4,00;       3,5800;       2,4013;          0,0000;          0,1681;          0,0000;          0,1681;          0,0366;          0,1695;        ;00;00;  9081100;'09081100  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095154319 ;S;   0,1300;   0,1000;   0,0200;  864;  540;NOZ MOSCADA.....................24X 08GR                    ;1421;14210007;013143802000879;    0,008;    0,011;0001;    1;   24,000;M;   6;1;    1;0000;       0,0000;      31,20;       0,00;       4,50;       2,4013;       0,00;        0,0000;29/01/2025;     48,00;1;1;1;0;A; ;S;N;  0,00;    0;   70;00;7891095154319 ;   24;17/06/2024;          0,0000;7891095154319 ;0001-UN;7891095154319 ;0001-UN;57891095154314;0019-CX0024;              ;0000-****;7891095154319 ;7891095154319 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200211;7130015022          ;NOZ MOSCADA.....................01X 50GR;0;        102,00;      15,8300;      10,6025;          0,0000;          0,7400;          0,0000;          0,7400;          0,1600;          0,7400;        ;00;00;  9081200;'09081200  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095150229 ;S;   0,1600;   0,1000;   0,0200;  168;  360;NOZ MOSCADA.....................24X 50GR                    ;1421;14210007;013143802000879;    0,050;    0,058;0001;    1;   24,000;M;   6;1;    1;0000;       0,0000;      31,30;       0,00;       4,50;      10,6025;       0,00;        0,0000;18/06/2024;    144,00;1;1;1;0;A; ;S;N;  0,00;    0;   70;00;7891095150229 ;   24;17/06/2024;          0,0000;7891095150229 ;0001-UN;7891095150229 ;0001-UN;57891095150224;0019-CX0024;              ;0000-****;7891095150229 ;7891095150229 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200212;7130015426          ;OREGANO KITANO..................01x 03GR;0;        173,00;       1,2100;       0,7975;          0,0000;          0,0500;          0,0000;          0,0500;          0,0100;          0,0500;        ;00;00; 12119010;'12119010A ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095154265 ;S;   0,1300;   0,1000;   0,0100;  864;  420;OREGANO KITANO..................24x 03GR                    ;1421;14210007;013143802000879;    0,003;    0,006;0001;    1;   24,000;M;   6;1;    1;0000;       0,0000;      32,30;       0,00;       4,50;       0,7975;       0,00;        0,0000;18/06/2024;  1.152,00;1;1;1;0;A; ;S;N;  0,00;    0;   70;00;7891095154265 ;   24;17/06/2024;          0,0000;7891095154265 ;0001-UN;7891095154265 ;0001-UN;57891095154260;0019-CX0024;              ;0000-****;7891095154265 ;7891095154265 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200214;7130015641          ;OREGANO KITANO..................01X 15GR;0;      2.125,00;       2,9400;       1,9575;          0,0000;          0,1300;          0,0000;          0,1300;          0,0300;          0,1300;        ;00;00; 12119010;'12119010A ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095156412 ;S;   0,1600;   0,1200;   0,0300;  128;  420;OREGANO KITANO..................24X 15GR                    ;1421;14210007;013143802000879;    0,015;    0,020;0001;    1;   24,000;M;   6;1;    1;0000;       0,0000;      31,70;       0,00;       4,50;       1,9575;       0,00;        0,0000;18/06/2024;  3.072,00;1;1;1;0;A; ;S;N;  0,00;    0;   70;00;7891095156412 ;   24;17/06/2024;          0,0000;7891095156412 ;0001-UN;7891095156412 ;0001-UN;57891095156417;0019-CX0024;              ;0000-****;7891095156412 ;7891095156412 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200215;7130015497          ;OREGANO KITANO..................01X200GR;0;         16,00;      14,3100;       9,5657;          0,0000;          0,6583;          0,0000;          0,6583;          0,1441;          0,6641;        ;00;00; 12119010;'12119010  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095604975 ;S;   0,2900;   0,2100;   0,0700;   84;  420;OREGANO KITANO..................06X200GR                    ;1421;14210007;013143802000879;    0,200;    0,221;0001;    1;    6,000;M;   4;1;    1;0000;       0,0000;      31,40;       0,00;       4,50;       9,4083;       0,00;        0,0000;26/03/2025;     12,00;1;1;1;0;A; ;S;N;  0,00;    0;   70;00;7891095604975 ;    6;17/06/2024;          0,0000;7891095604975 ;0001-UN;7891095604975 ;0001-UN;57891095154970;0006-CX0006;              ;0000-****;7891095604975 ;7891095604975 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200216;7130000797          ;PACOQ TABLETE DP................01X352GR;0;        357,00;      17,1500;      11,5008;          0,0000;          0,8050;          0,0000;          0,8050;          0,1764;          0,8128;        ;00;00; 17049090;'17049090  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095007974 ;S;   0,1600;   0,1600;   0,0600;   70;  210;PACOQ TABLETE DP................12X352GR                    ;1420;14200027;013143802000879;    0,352;    0,414;0001;    1;   12,000;M;   3;1;    1;0000;       0,0000;      31,20;       0,00;       4,50;      11,5008;       0,00;        0,0000;20/02/2025;    360,00;1;1;1;0;A; ;S;N;  0,00;    0;   66;00;7891095007974 ;   12;15/06/2024;          0,0000;7891095007974 ;0001-UN;7891095007974 ;0001-UN;57891095007979;0011-CX0012;              ;0000-****;7891095007974 ;7891095007974 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200217;7130006212          ;PACOQ TABLETE POTE..............01x1.1KG;0;         47,00;      32,2400;      21,6259;          0,0000;          1,5216;          0,0000;          1,5216;          0,3333;          1,5363;        ;00;00; 17049090;'17049090  ;0000000;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;    0,00;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095062126 ;S;   0,1600;   0,1600;   0,1300;   56;  210;PACOQ TABLETE POTE..............06x1.1KG                    ;1420;14200027;013143802000879;    1,100;    1,242;0001;    1;    6,000;M;   1;1;    1;0000;       0,0000;      31,20;       0,00;       4,50;      21,7383;       0,00;        0,0000;26/03/2025;     36,00;1;1;1;0;A; ;S;N;  0,00;    0;   66;00;7891095062126 ;    6;15/06/2024;          0,0000;7891095062126 ;0001-UN;7891095062126 ;0001-UN;57891095062121;0006-CX0006;              ;0000-****;7891095062126 ;7891095062126 ;0000;0             ;000;00000;0000-****;0000-****;
03;01;14200218;7130000007          ;PAO QUEIJO YOKI.................01x250GR;0;      1.370,00;       8,8500;       5,9157;          0,0000;          0,4100;          0,0000;          0,4100;          0,0900;          0,4100;        ;10;00; 19012090;'19012090  ;1704615;  0,00;MG;    0,00;    0,00;    0,00;   22,00;    0,00;    0,00;    0,00;   32,50;    7,00;   17,00;    1,65;    1,65;    7,60;    7,60;50;01;   50,00;    1,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;    0,00;        ;    0,00;    0,00;    0,00;7891095300808 ;S;   0,1800;   0,1500;   0,0300;   48;  360;PAO QUEIJO YOKI.................30x250GR                    ;1420;14200027;013143802000879;    0,250;    0,270;0001;    1;   30,000;M;   6;1;    1;0000;       0,0000;      31,40;       0,00;       4,50;       5,9157;       0,00;        0,0000;18/06/2024;  1.440,00;1;1;1;0;A; ;S;N;  0,00;    0;   66;00;7891095300808 ;   30;17/06/2024;          0,0000;7891095300808 ;0001-UN;7891095300808 ;0001-UN;57891095300070;0024-CX0030;              ;0000-****;7891095300808 ;7891095300808 ;0000;0             ;000;00000;0000-****;0000-****;
